Date,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase/Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase/Sales
29-07-2016,5566.32,5580.34,-14.02,2407.01,2258.67,148.34
01-08-2016,3802.86,5039.81,-1236.95,2200.62,1196.63,1003.99
02-08-2016,1853.26,1937.82,-84.56,1531.24,1251.75,279.49
03-08-2016,7088.18,6313.11,775.07,800.77,2142.28,-1341.51
04-08-2016,2609.08,2428.81,180.27,1235.43,1394.44,-159.01
06-08-2016,4207.27,3678.11,529.16,1263.74,1521.5,-257.76
07-08-2016,4059.13,3728.51,330.62,1217.46,1730.13,-512.67
08-08-2016,5196.48,4040.29,1156.19,1488.9,2365.24,-876.34
09-08-2016,4671.07,4559.66,111.41,2152.05,2739.48,-587.43
11-08-2016,3612.74,3526.08,86.66,2351.69,2057.63,294.06
12-08-2016,4322.71,3623.85,698.86,1606.08,1541.76,64.32
16-08-2016,7238.07,6553.34,684.73,1714.96,1823.94,-108.98
17-08-2016,4033.12,4033.07,0.05,1647.46,1736.83,-89.37
18-08-2016,4239.15,4076.98,162.17,2261.31,2275.73,-14.42
19-08-2016,4275.47,3865.53,409.94,2088.81,1982.62,106.19
22-08-2016,3310.95,3611.45,-300.5,1778.26,1725.76,52.5
23-08-2016,3587.31,3587.5,-0.19,1729.99,2181.86,-451.87
24-08-2016,3092.45,3131.73,-39.28,2186.71,2057.53,129.18
25-08-2016,5619.37,5991.45,-372.08,2996.01,3353.03,-357.02
26-08-2016,3110.76,2769.41,341.35,1734.67,2001.1,-266.43
29-08-2016,3193,2906.48,286.52,1695.11,1677.62,17.49
30-08-2016,4118.1,3727.47,390.63,2443.53,1958.39,485.14
31-08-2016,15455.43,14601.24,854.19,3600.67,2752.97,847.7
02-09-2016,1990,2670.7,-680.7,1634.92,1809.06,-174.14
03-09-2016,4868.19,4405.33,462.86,1170.71,1994.27,-823.56
05-09-2016,3900.44,3676.04,224.4,1787.25,1436.65,350.6
06-09-2016,3552,3317.8,234.2,1507.03,1824.77,-317.74
08-09-2016,4819.72,4675.57,144.15,2302.67,2912.82,-610.15
09-09-2016,4006.88,4322.12,-315.24,1899.86,2228.12,-328.26
11-09-2016,5107.63,7202.63,-2095,4753.76,3637.45,1116.31
12-09-2016,3662.72,3462.2,200.52,1608.44,1318.87,289.57
14-09-2016,4569.1,5046.43,-477.33,2399.36,2407.89,-8.53
15-09-2016,3406.73,3061.31,345.42,1804.95,2261.86,-456.91
16-09-2016,11227.46,10566.87,660.59,2589.56,2802.69,-213.13
19-09-2016,4070.93,3865.55,205.38,2040.24,2292.52,-252.28
20-09-2016,4118.64,5265.57,-1146.93,3118.97,2341.45,777.52
21-09-2016,4216.63,4032.78,183.85,2140.41,2371,-230.59
22-09-2016,4744.31,4407.44,336.87,2715.69,2405.34,310.35
23-09-2016,5753.41,6053.39,-299.98,2917.21,2421.07,496.14
26-09-2016,4381.46,4587.86,-206.4,2396.31,2509.66,-113.35
27-09-2016,3650.87,3806.63,-155.76,2225.44,2134.77,90.67
28-09-2016,4766.15,4692.32,73.83,2262.73,2332.26,-69.53
29-09-2016,11460.35,8046.98,3413.37,5372.98,3742.1,1630.88
30-09-2016,4474.94,5503.25,-1028.31,3165.92,1605.63,1560.29
02-10-2016,3632.66,4383.99,-751.33,2106.71,1909.79,196.92
03-10-2016,4727.42,3664.31,1063.11,952.06,1550.09,-598.03
05-10-2016,3858.41,3529.82,328.59,1647.05,1578.85,68.2
06-10-2016,3510.34,3309.02,201.32,1399.39,1565.01,-165.62
08-10-2016,4219.07,3806.51,412.56,1811.91,2559.18,-747.27
10-10-2016,1742.57,2289.83,-547.26,2058.51,1589.55,468.96
11-10-2016,5591.93,6325.42,-733.49,2999.8,2360.61,639.19
13-10-2016,6244.03,7155.56,-911.53,2933.9,2254.41,679.49
14-10-2016,3983.06,4929.48,-946.42,2837.8,2280.9,556.9
17-10-2016,4487.25,4943.89,-456.64,2404.48,2168.91,235.57
18-10-2016,5626.87,5281.83,345.04,2323.82,2150.46,173.36
19-10-2016,4218.46,4501.23,-282.77,2711.43,1986.79,724.64
20-10-2016,2751.57,2744.27,7.3,2480.7,1897.48,583.22
21-10-2016,3501.42,3774.33,-272.91,2517.59,2017.22,500.37
24-10-2016,3014.06,3339.19,-325.13,2119.48,1786.22,333.26
25-10-2016,3471.76,4078.1,-606.34,2104.76,1715.65,389.11
26-10-2016,3905.18,5355.83,-1450.65,2825.97,1836.51,989.46
27-10-2016,6195.8,6665.73,-469.93,3291.89,2435.39,856.5
28-10-2016,4634.23,5411.81,-777.58,2926.42,1802.34,1124.08
30-10-2016,17.21,123.98,-106.77,30.96,17.81,13.15
01-11-2016,3157.82,4477.06,-1319.24,1848.47,947.48,900.99
02-11-2016,2976.24,4088.9,-1112.66,2953.99,1731.87,1222.12
03-11-2016,3499.01,3120.65,378.36,1163.15,1595.96,-432.81
05-11-2016,4131.71,4493.9,-362.19,2166.17,1436.58,729.59
07-11-2016,4865.31,3809.51,1055.8,1519.64,2130.21,-610.57
08-11-2016,4981.46,4373.11,608.35,1870.93,2492.58,-621.65
11-11-2016,5048.86,6542.13,-1493.27,2887.44,2822.72,64.72
15-11-2016,8957.98,11311.8,-2353.82,4810.16,4914.99,-104.83
16-11-2016,7341.61,9298.65,-1957.04,4887.66,2543.35,2344.31
17-11-2016,4577.69,5561.62,-983.93,2789.11,1644.96,1144.15
18-11-2016,4112.43,5038.75,-926.32,2641.1,1497.66,1143.44
21-11-2016,4323.6,5634.42,-1310.82,2635.37,1424.36,1211.01
22-11-2016,4418.49,5111.34,-692.85,2727.86,1652.66,1075.2
23-11-2016,4265.03,5288.15,-1023.12,2695.57,1440.9,1254.67
24-11-2016,6175.67,8185.82,-2010.15,3819.15,2170.93,1648.22
25-11-2016,3849.34,4222.22,-372.88,2695.81,1697.97,997.84
28-11-2016,3960.46,5396.86,-1436.4,2494.85,1261.06,1233.79
29-11-2016,4684.1,5399.4,-715.3,2168.59,1634.39,534.2
30-11-2016,14567.84,15002.26,-434.42,2997.27,2320.59,676.68
01-12-2016,3090.47,3631.46,-540.99,1860.65,1719.4,141.25
02-12-2016,4689.99,5088.36,-398.37,2916.73,2371.66,545.07
05-12-2016,3483.87,3459.73,24.14,1553.11,1294.76,258.35
07-12-2016,4115.94,3903.02,212.92,2150.98,2031.71,119.27
08-12-2016,5754.75,4551.04,1203.71,1908.44,2300.91,-392.47
09-12-2016,3565.83,4159.44,-593.61,2644.4,2657.3,-12.9
12-12-2016,2550.99,2645.44,-94.45,962.26,1228.46,-266.2
13-12-2016,3969.39,6150.42,-2181.03,1531.99,1353.07,178.92
14-12-2016,4178.33,4810.62,-632.29,1749.48,1538.62,210.86
15-12-2016,3780.65,4392.62,-611.97,1989.21,2166.69,-177.48
16-12-2016,6835.01,6925.37,-90.36,2184.45,2153.97,30.48
19-12-2016,3078.44,3614.21,-535.77,1811.32,1254.96,556.36
20-12-2016,3278.43,3964.36,-685.93,1798.47,1379.54,418.93
21-12-2016,3610.69,4788.77,-1178.08,2097.8,1039.84,1057.96
22-12-2016,3652.17,4266.57,-614.4,1891.26,1571.47,319.79
23-12-2016,2073.85,3536.5,-1462.65,2624.87,1009.93,1614.94
26-12-2016,987.6,2082.64,-1095.04,2106.71,1041.32,1065.39
27-12-2016,1630.58,2342.75,-712.17,2558.64,1056.23,1502.41
28-12-2016,2294.86,2821.92,-527.06,2206.64,1381.8,824.84
29-12-2016,4487.84,5150.13,-662.29,3094.12,2136.29,957.83
30-12-2016,2227.16,2812.8,-585.64,2858.92,2133.66,725.26
02-01-2017,5530.41,5437.68,92.73,3460.36,2326.62,1133.74
03-01-2017,5205.38,5403.65,-198.27,3061.44,2807.23,254.21
06-01-2017,4498.52,5015.83,-517.31,2444.58,2272.93,171.65
08-01-2017,4515.64,5461.47,-945.83,4313.29,2922.64,1390.65
09-01-2017,3152.87,3985.68,-832.81,2823.47,2091.75,731.72
11-01-2017,6131.83,5093.52,1038.31,4519.98,5187.89,-667.91
12-01-2017,4564.7,4258.59,306.11,2335.29,2159.1,176.19
13-01-2017,3227.58,3345.17,-117.59,2345.04,2818.54,-473.5
16-01-2017,2380.5,2727.75,-347.25,2270.61,2067.16,203.45
17-01-2017,3448.66,3306.45,142.21,2096.26,2703.49,-607.23
19-01-2017,4091.02,4223.28,-132.26,2544.6,2164.97,379.63
20-01-2017,4510.7,4537.04,-26.34,2364.1,2539.58,-175.48
23-01-2017,4301.89,4590.69,-288.8,2765.23,2245.24,519.99
24-01-2017,5052.29,4958.34,93.95,2803.45,2269.96,533.49
25-01-2017,8874.28,7495.47,1378.81,3575.81,3192.78,383.03
27-01-2017,5828.97,5617.2,211.77,2807.64,2325.12,482.52
30-01-2017,3212.83,2605.47,607.36,2525.39,2485.35,40.04
31-01-2017,4608.79,5141.67,-532.88,3726.34,3488.97,237.37
01-02-2017,959.07,1219.71,-260.64,1630.57,1609.91,20.66
02-02-2017,5360.88,5252.29,108.59,3083.74,3194.63,-110.89
03-02-2017,4985.13,4862.19,122.94,3034.36,3117.57,-83.21
05-02-2017,5494.72,6106.54,-611.82,2530.28,1988.89,541.39
06-02-2017,4246.62,4305.75,-59.13,2420.69,2198.4,222.29
08-02-2017,4061.95,3588.23,473.72,2671.26,2904.21,-232.95
11-02-2017,5441.78,4408.9,1032.88,4042.38,4498.89,-456.51
13-02-2017,3863.41,3556.67,306.74,1862.36,2034.06,-171.7
14-02-2017,4382.69,4389.14,-6.45,1763.12,1766.32,-3.2
15-02-2017,5547.95,5322.11,225.84,2360.89,2111.91,248.98
16-02-2017,5043.1,5258.79,-215.69,2876.6,2030.49,846.11
17-02-2017,13253,5209.86,8043.14,3419.07,9051.06,-5631.99
20-02-2017,3008.51,3441.89,-433.38,2689.5,1861.6,827.9
21-02-2017,4031.4,5467.16,-1435.76,2984.2,1448.76,1535.44
22-02-2017,5860.9,6120.11,-259.21,3705.51,2787.54,917.97
23-02-2017,9571.26,9178.93,392.33,4954.39,5399.43,-445.04
27-02-2017,5176.44,5321.99,-145.55,3684.94,3421.15,263.79
28-02-2017,9291.34,8145.11,1146.23,3843.93,3575.59,268.34
01-03-2017,1909.03,2409.52,-500.49,2124.08,1561.81,562.27
02-03-2017,5123.63,4769.79,353.84,2354.95,2397.48,-42.53
03-03-2017,5269.58,3740.1,1529.48,2282.05,3019.05,-737
04-03-2017,3570.72,3036.27,534.45,3161.51,3128.22,33.29
05-03-2017,3968.93,4486.67,-517.74,2603.01,2490.65,112.36
07-03-2017,3498.42,4303.09,-804.67,3169.01,2214.67,954.34
08-03-2017,5533.65,5509.58,24.07,3068.64,3457.98,-389.34
10-03-2017,5770.2,6463.23,-693.03,3803.19,2250.78,1552.41
11-03-2017,4660.27,14351.11,-9690.84,3877.08,3843.68,33.4
14-03-2017,10204.74,6116.85,4087.89,3208.02,4727.96,-1519.94
15-03-2017,5958.4,4817.27,1141.13,3197.36,3070.61,126.75
16-03-2017,5577.13,4217.03,1360.1,3187.22,3275.39,-88.17
17-03-2017,11396.65,9864.26,1532.39,2930,3641.5,-711.5
20-03-2017,4931.64,4874.97,56.67,2173.08,2709.29,-536.21
21-03-2017,8539.14,6876.42,1662.72,2426.26,3224.83,-798.57
22-03-2017,6557.67,6201.03,356.64,2336.41,3116.32,-779.91
23-03-2017,5979.77,4885.33,1094.44,2449.71,3040.49,-590.78
24-03-2017,5351.9,4808.55,543.35,2903.05,2786.55,116.5
27-03-2017,9200.02,8622.14,577.88,2616.14,3210.62,-594.48
28-03-2017,11732.22,5316.84,6415.38,2972.23,2616,356.23
29-03-2017,9130,8669.02,460.98,3914.8,2631.77,1283.03
30-03-2017,12106.11,12038.14,67.97,6744.76,5042.97,1701.79
31-03-2017,5359.55,5655.47,-295.92,5392.46,3893.05,1499.41
01-04-2017,3428.23,4228.94,-800.71,1887.48,1460.39,427.09
05-04-2017,5618.82,6219.94,-601.12,3929.12,3003.02,926.1
07-04-2017,3749.62,4583.98,-834.36,2778.21,2482.33,295.88
08-04-2017,4266.47,5120.27,-853.8,3948.95,2931.85,1017.1
09-04-2017,2203.26,3077.17,-873.91,1883.01,1932.11,-49.1
10-04-2017,3963.75,4595.89,-632.14,2814.19,2229.31,584.88
12-04-2017,3988.6,4322.19,-333.59,3207.04,2430.86,776.18
13-04-2017,3175.58,3583.46,-407.88,2628.59,2563.16,65.43
17-04-2017,1954.86,2205.4,-250.54,2471.37,2523.75,-52.38
18-04-2017,3463.95,4394.62,-930.67,3337.42,2459.34,878.08
19-04-2017,3778.12,4451.5,-673.38,2995.01,2469.49,525.52
20-04-2017,3959.27,4128.11,-168.84,3340.94,3332.12,8.82
21-04-2017,5234.97,6213.31,-978.34,3546.28,2413.89,1132.39
24-04-2017,4001.95,4281.5,-279.55,3479.94,2495.77,984.17
25-04-2017,5634.16,5455.34,178.82,3952.59,2954.33,998.26
26-04-2017,5358.25,5850.77,-492.52,3813.44,2802.06,1011.38
27-04-2017,6340.04,6521.75,-181.71,3862.67,3629.36,233.31
28-04-2017,4556.74,5707.17,-1150.43,3691.34,2006.9,1684.44
01-05-2017,4518.96,4605.84,-86.88,2259.39,1810.32,449.07
04-05-2017,7797.9,7457.77,340.13,3294.4,3488.45,-194.05
05-05-2017,4839.14,5203.12,-363.98,2967.24,2669.13,298.11
06-05-2017,4219.86,3743.22,476.64,1794.45,1780.83,13.62
07-05-2017,3509.33,3281.76,227.57,2563.41,2488.05,75.36
09-05-2017,2705.72,3084.88,-379.16,2497.88,2023.52,474.36
10-05-2017,3201.46,3857.96,-656.5,2946,2426.97,519.03
12-05-2017,3728.28,5198.84,-1470.56,3312.51,2238.12,1074.39
15-05-2017,4613.57,4378.24,235.33,2187.18,2252.95,-65.77
16-05-2017,5578.03,4719.74,858.29,2644.79,3046.68,-401.89
17-05-2017,6286.61,7018,-731.39,3386.31,2771.8,614.51
18-05-2017,5819.84,6180.43,-360.59,3714.44,2816.48,897.96
19-05-2017,4715.86,5704.56,-988.7,3344.67,2995.46,349.21
22-05-2017,4137.51,4458.78,-321.27,3653.14,2390.5,1262.64
23-05-2017,5724.65,6125.18,-400.53,3415.7,3063.16,352.54
24-05-2017,5943.44,5861.56,81.88,3164.59,2967.28,197.31
25-05-2017,9071.94,8482.83,589.11,4990.22,5226.66,-236.44
26-05-2017,4460.68,4734.82,-274.14,3727.23,2718.67,1008.56
29-05-2017,3898.94,4608.91,-709.97,3431.84,3141.31,290.53
30-05-2017,3345.86,3562.96,-217.1,2893.71,2526.74,366.97
31-05-2017,16708.87,15659.94,1048.93,3785.15,4724.69,-939.54
01-06-2017,3502.2,3757.41,-255.21,2563.28,2397.99,165.29
02-06-2017,4079.23,4482.75,-403.52,2774.48,2324.96,449.52
03-06-2017,4328.99,3764.84,564.15,2032.43,2514.39,-481.96
04-06-2017,5130.01,4987.33,142.68,3106.15,3311.79,-205.64
06-06-2017,4247.75,4186.59,61.16,2305.82,2665.83,-360.01
07-06-2017,4316.86,4332.15,-15.29,2887.4,2571.45,315.95
09-06-2017,3017.58,4370.6,-1353.02,2502,2450.43,51.57
10-06-2017,3601.52,4641.92,-1040.4,3978.12,2738.38,1239.74
11-06-2017,5164.32,4588.05,576.27,3987.48,4251.32,-263.84
12-06-2017,4819.29,6037.21,-1217.92,3416.35,2421.24,995.11
13-06-2017,3941.55,4253.95,-312.4,2480.57,2175.99,304.58
14-06-2017,6715.41,6876.54,-161.13,2760.9,2689.25,71.65
15-06-2017,4998.79,5644.14,-645.35,3015.31,2160.46,854.85
16-06-2017,7936.21,8700.69,-764.48,3555.73,2664.82,890.91
19-06-2017,3843.21,4093.6,-250.39,2539.58,2009.68,529.9
20-06-2017,4296.89,4609.73,-312.84,2580.21,2103.08,477.13
21-06-2017,4834.65,4987.47,-152.82,6553.95,6595.34,-41.39
22-06-2017,6372.36,6179.68,192.68,3449.68,2994.47,455.21
23-06-2017,4875.82,4605.87,269.95,2537.14,2582.92,-45.78
28-06-2017,5176.44,5645.53,-469.09,2849.83,2680.86,168.97
29-06-2017,6833.65,7974.42,-1140.77,4728.68,4128.45,600.23
30-06-2017,4385.21,4545.69,-160.48,3250.32,2054.61,1195.71
02-07-2017,4363.17,4162.04,201.13,8952.68,7332.65,1620.03
03-07-2017,4820.04,3899.58,920.46,1842.82,2916.57,-1073.75
04-07-2017,5081.79,5344.16,-262.37,3720.66,3305.72,414.94
06-07-2017,5067.47,4993.68,73.79,2489.86,2323.64,166.22
07-07-2017,3685.53,4207.61,-522.08,3084.09,2364.01,720.08
08-07-2017,3789.74,3988.95,-199.21,2572.38,2264.23,308.15
09-07-2017,5168.73,5732.73,-564,3065.64,2820.32,245.32
11-07-2017,5563.47,5102,461.47,4168.52,6214.59,-2046.07
12-07-2017,4483.29,5558.91,-1075.62,3850.2,2923.52,926.68
13-07-2017,5330.82,5389.97,-59.15,3269.46,2990.33,279.13
14-07-2017,4265.62,3592.06,673.56,2472.46,2608.73,-136.27
17-07-2017,4554.14,4225.53,328.61,2374.8,2821.94,-447.14
18-07-2017,6676.25,6358.81,317.44,3017.29,3992.3,-975.01
19-07-2017,6569.88,5523.23,1046.65,3503,3515.48,-12.48
20-07-2017,4299.1,4144.19,154.91,3220.94,3220.86,0.08
21-07-2017,5313.04,5300.14,12.9,2719.65,2571.99,147.66
24-07-2017,4789.38,5156.22,-366.84,3149.51,2480.64,668.87
25-07-2017,5603.93,5333.16,270.77,3501.33,3710.83,-209.5
26-07-2017,5423.43,5484.03,-60.6,3544.97,2868.36,676.61
27-07-2017,9719.93,7850.01,1869.92,5749.88,6409.91,-660.03
28-07-2017,5141.27,5364.39,-223.12,3627.12,3202.45,424.67
31-07-2017,5485.32,6682.26,-1196.94,4864.71,3096.28,1768.43
02-08-2017,4524.65,4652.34,-127.69,1952.93,2119.75,-166.82
03-08-2017,7540.73,3967.69,3573.04,1678.6,3413.72,-1735.12
05-08-2017,3404.26,3946.73,-542.47,2951.37,2288.04,663.33
06-08-2017,5834.64,5743.86,90.78,3641.87,2903.09,738.78
08-08-2017,6245.66,4705.84,1539.82,3151.6,2353.05,798.55
09-08-2017,3736.92,3993.34,-256.42,2859.43,2371.46,487.97
11-08-2017,12418.41,16256.68,-3838.27,6917.14,3878.98,3038.16
12-08-2017,6123.79,6798.95,-675.16,4426.73,3183.73,1243
14-08-2017,3230.73,4869.56,-1638.83,3652.65,2033.48,1619.17
16-08-2017,5399.89,6489.99,-1090.1,3569.72,2232.81,1336.91
17-08-2017,3453.31,4434.36,-981.05,2764.95,1936.36,828.59
18-08-2017,4784.99,6967.11,-2182.12,3699.36,3114.77,584.59
21-08-2017,4236.34,6219.73,-1983.39,2929.98,2455.26,474.72
22-08-2017,3415.48,4244.17,-828.69,2842.75,2407.7,435.05
23-08-2017,3925.97,5083.49,-1157.52,3112.84,2183,929.84
24-08-2017,4243.92,4940.85,-696.93,3686.43,2642.05,1044.38
28-08-2017,5926.89,6051.63,-124.74,2546.38,2070.12,476.26
29-08-2017,4264.09,5723.73,-1459.64,2985.42,1594.09,1391.33
30-08-2017,4169.51,4181.97,-12.46,2238.99,1948.21,290.78
31-08-2017,8381.82,8304.24,77.58,4406.12,3896.41,509.71
01-09-2017,2183.14,2508.24,-325.1,1919.83,1823.01,96.82
02-09-2017,4782.57,4425.94,356.63,1898.95,2278.58,-379.63
03-09-2017,4304.41,3816.8,487.61,2646.67,2635.69,10.98
05-09-2017,4955.74,4622.87,332.87,2367.71,2350.79,16.92
06-09-2017,4014.78,4115.77,-100.99,2536.55,2211.85,324.7
08-09-2017,3238.44,4079.88,-841.44,2886.47,2333.3,553.17
10-09-2017,2882.87,3357.98,-475.11,2585.48,2530.06,55.42
11-09-2017,5653.62,6367.37,-713.75,3444.24,3212.99,231.25
13-09-2017,3695.52,4522.29,-826.77,3379.36,2653.46,725.9
14-09-2017,3693.01,5027.24,-1334.23,3604.18,2810.87,793.31
15-09-2017,11764.47,11345.61,418.86,3049.33,2923.78,125.55
18-09-2017,3383.14,3480.06,-96.92,3443.44,2667.83,775.61
19-09-2017,2984.38,4704,-1719.62,3602.27,3679.95,-77.68
20-09-2017,6115.16,7300.6,-1185.44,3088.33,2142.1,946.23
21-09-2017,4776.11,5981.06,-1204.95,3754.57,2338.02,1416.55
22-09-2017,4528.7,5770.43,-1241.73,4204.67,3683.5,521.17
25-09-2017,5502.66,6752.11,-1249.45,4502.22,3492.24,1009.98
26-09-2017,3556.76,5472.3,-1915.54,4433.83,2896.73,1537.1
27-09-2017,5383.36,6239.64,-856.28,4231.83,2373.54,1858.29
28-09-2017,7171.4,12499.86,-5328.46,9521.63,4325.03,5196.6
29-09-2017,4905.51,6452.37,-1546.86,4959.5,2894.87,2064.63
01-10-2017,3569.04,3590.24,-21.2,2458.26,2204.9,253.36
02-10-2017,4927.71,4423.2,504.51,2493.61,2718.37,-224.76
03-10-2017,4622.04,4209.9,412.14,2505.54,2519.45,-13.91
04-10-2017,3747.19,4463.38,-716.19,2856.64,2654.95,201.69
05-10-2017,4631.97,3738.61,893.36,2359.75,2589.48,-229.73
07-10-2017,2286.09,2183.82,102.27,2416.15,1521.58,894.57
08-10-2017,4384.52,5555.73,-1171.21,4085.04,3263.32,821.72
10-10-2017,3518.19,4023.01,-504.82,3045.65,2643.5,402.15
11-10-2017,4690.07,5219.29,-529.22,5467.58,3546.71,1920.87
13-10-2017,5348.89,7047.39,-1698.5,4722.6,3132.47,1590.13
16-10-2017,5286.91,5316.83,-29.92,3215.99,2943.3,272.69
17-10-2017,4373.7,4858.62,-484.92,3386.69,2577.66,809.03
18-10-2017,4936.95,6188.11,-1251.16,4054.52,3150.25,904.27
19-10-2017,15.36,59.1,-43.74,44.16,3.38,40.78
23-10-2017,6646.46,6727.97,-81.51,3080.52,2772.68,307.84
24-10-2017,4033.61,5340.37,-1306.76,3666.45,3074.17,592.28
25-10-2017,13402.22,9819.72,3582.5,7808.67,7964.38,-155.71
26-10-2017,10216.36,10591.99,-375.63,6751.09,7274.63,-523.54
27-10-2017,6105.99,6746.94,-640.95,4154.09,4097.52,56.57
30-10-2017,4946.4,5132.44,-186.04,3773.89,3634.21,139.68
31-10-2017,5991.94,6523.76,-531.82,3905.61,3308.69,596.92
01-11-2017,3906.72,4534.02,-627.3,3964.24,2848.09,1116.15
04-11-2017,4659.06,5409.58,-750.52,3587.51,2760.85,826.66
05-11-2017,5025.81,3719.1,1306.71,2585.8,3622.98,-1037.18
07-11-2017,5716.84,5534.79,182.05,3394.66,3058.91,335.75
08-11-2017,4119.5,6063.36,-1943.86,5085.82,3068.98,2016.84
09-11-2017,3993.31,4385.83,-392.52,3741.67,2864.3,877.37
10-11-2017,5489.27,5597.22,-107.95,3469.48,3235.68,233.8
12-11-2017,4881.28,5066.88,-185.6,3098.14,2989.2,108.94
13-11-2017,4620.5,4854.06,-233.56,3658.98,3927.75,-268.77
14-11-2017,8052.25,5475.27,2576.98,3211.77,3213.07,-1.3
15-11-2017,5294.73,5676.15,-381.42,3895.02,3025.93,869.09
16-11-2017,4551.77,4999.19,-447.42,3181.07,2333.62,847.45
17-11-2017,6715.94,5439.32,1276.62,4377.74,2910.8,1466.94
20-11-2017,4698.76,5057.5,-358.74,2858.34,2245.34,613
21-11-2017,5995.72,6722.73,-727.01,4073.23,3247.73,825.5
22-11-2017,4717.84,5159.3,-441.46,3438.83,2601.61,837.22
23-11-2017,4395.98,4322.76,73.22,3101.46,2879.25,222.21
24-11-2017,4327.32,4743.6,-416.28,3389.69,2962.06,427.63
27-11-2017,4087.75,4512.52,-424.77,2902.5,2833.1,69.4
28-11-2017,4438.78,4426.54,12.24,3890.03,4318.18,-428.15
29-11-2017,4660.25,5519.52,-859.27,3805.47,3034.4,771.07
30-11-2017,15964.32,17465.08,-1500.76,7397.41,6194.84,1202.57
01-12-2017,3395.82,3408.59,-12.77,2224.14,2334.22,-110.08
04-12-2017,4150.03,4730.73,-580.7,3342.36,2641.24,701.12
05-12-2017,4759.47,3917.67,841.8,2484.04,3194.87,-710.83
06-12-2017,3279.42,3448.67,-169.25,2395.15,2458.26,-63.11
07-12-2017,4562.89,4201.64,361.25,2603.71,2934.29,-330.58
09-12-2017,3992.62,5223.36,-1230.74,4012.24,2699.16,1313.08
10-12-2017,4095.62,4763.75,-668.13,3507.55,2635.01,872.54
12-12-2017,6888.97,6045.77,843.2,2633.71,3487.38,-853.67
13-12-2017,5335.71,5914.36,-578.65,3493.61,3610.09,-116.48
14-12-2017,4976.35,4744.18,232.17,3535.15,3909.36,-374.21
15-12-2017,9250.86,10171.89,-921.03,4812.6,4177.16,635.44
18-12-2017,4297.2,4728.97,-431.77,4099.72,3022.91,1076.81
19-12-2017,5638.36,6046.19,-407.83,4298.37,3940.97,357.4
20-12-2017,4776.52,6281.56,-1505.04,4388.5,4242.33,146.17
21-12-2017,4753.35,5137.34,-383.99,4730.99,3156.69,1574.3
22-12-2017,3653.46,3545.59,107.87,3783.08,3411.55,371.53
26-12-2017,2029.12,2073.19,-44.07,4487.19,3942.69,544.5
27-12-2017,2825.84,2653.52,172.32,3060.42,3267.1,-206.68
28-12-2017,5485.87,4923.32,562.55,5561.74,6335.83,-774.09
29-12-2017,3586.68,2991.64,595.04,4282.72,3821.35,461.37
01-01-2018,769.77,443.86,325.91,2499.42,3799.73,-1300.31
02-01-2018,7658.46,6558.68,1099.78,5001.78,5360.28,-358.5
03-01-2018,5514.41,5272.56,241.85,3323.03,3326.32,-3.29
06-01-2018,4460.24,4663.04,-202.8,3434.78,3096.81,337.97
08-01-2018,4514,4609.94,-95.94,3603.37,4165.7,-562.33
10-01-2018,5687.74,7529.37,-1841.63,4948.82,3143.88,1804.94
15-01-2018,5146.96,5114.04,32.92,3864.42,4037.7,-173.28
16-01-2018,8203.03,7509.86,693.17,4002.63,4249.01,-246.38
17-01-2018,7883.29,7258.16,625.13,4688.22,4519.61,168.61
18-01-2018,9014.99,7120,1894.99,4396.02,5053.48,-657.46
19-01-2018,6104.97,5116.72,988.25,3716.09,3506.23,209.86
22-01-2018,7002.31,5434.8,1567.51,3583.17,4045.04,-461.87
23-01-2018,8312.42,7083.07,1229.35,6324.24,6155.21,169.03
24-01-2018,7723.45,6947.03,776.42,5435.95,5629.82,-193.87
25-01-2018,9091.88,8154.57,937.31,6756.82,7722.49,-965.67
29-01-2018,8487.54,8195.68,291.86,4620.09,4530.01,90.08
30-01-2018,6182.63,6288.19,-105.56,4636.1,4917.75,-281.65
31-01-2018,7030.47,7167.1,-136.63,5822.73,4528.07,1294.66
01-02-2018,3162.36,2639.62,522.74,3230.34,3165.64,64.7
02-02-2018,7957.38,7007.38,950,4945.3,5454.08,-508.78
04-02-2018,4031.89,4721.64,-689.75,2960.72,2547.56,413.16
05-02-2018,6921.85,7447.78,-525.93,3152.94,2987.1,165.84
08-02-2018,4264.91,4904.78,-639.87,2617.19,2957.49,-340.3
11-02-2018,9069.85,9266.75,-196.9,5168.37,4315.38,852.99
14-02-2018,6413.02,7141.73,-728.71,3545.62,3698.01,-152.39
15-02-2018,4272,4512.29,-240.29,3024.47,2974.55,49.92
16-02-2018,3104.56,4170.55,-1065.99,3926.11,2798.33,1127.78
19-02-2018,3368.46,4264.25,-895.79,3120.87,2534.35,586.52
20-02-2018,3052.98,3903.33,-850.35,4124.06,2686.82,1437.24
21-02-2018,5860.21,7074.39,-1214.18,4218.31,2842.83,1375.48
22-02-2018,7595.33,9930.67,-2335.34,6510.35,5450.93,1059.42
23-02-2018,5344.49,5830.81,-486.32,4240.79,2726.76,1514.03
26-02-2018,4274.02,5393.53,-1119.51,3899.26,2489.81,1409.45
27-02-2018,4383.74,5290.6,-906.86,3609.18,2562.51,1046.67
